Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,425.40000000000003,2.1243813573837356,0.0,0.8050107397908768,32.0,0.0,,,4254.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,628.3000000000001,3.235766836069813,0.0,0.8410596042159161,33.0,0.0,,,6283.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,597.2,2.6165712310547007,0.0,0.798317097612088,70.0,0.0,,,5972.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,771.8000000000001,2.4295350312953894,0.0,0.8972308779237768,35.0,0.0,,,7718.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,672.9000000000001,2.6474918382953474,0.0,0.8522647856711243,61.0,0.0,,,6729.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,434.3,3.377965766352851,0.0,0.850813195649975,62.0,0.0,,,4343.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,849.1,3.6761668387609214,0.0,0.7542988750796099,83.0,0.0,,,8491.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,640.4000000000001,3.082302223600509,0.0,0.7009955781799841,88.0,0.0,,,6404.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,425.1,3.111551642741349,0.0,0.7016074040561245,107.0,0.0,,,4251.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,699.2,2.304838685116255,0.0,0.7468701468054258,66.0,0.0,,,6992.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,792.2,2.922074994221642,0.0,0.8882476766403948,49.0,0.0,,,7922.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,632.1,2.3187622274639788,0.0,0.8698842340567722,108.0,0.0,,,6321.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,592.6,3.2873461989134913,0.0,0.8225328110145489,82.0,0.0,,,5926.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,564.8000000000001,3.4466478237666682,0.0,0.9595555312754659,96.0,0.0,,,5648.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,597.3000000000001,2.8846386900421814,0.0,0.7915939240196621,63.0,0.0,,,5973.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,667.9000000000001,1.9200839434144044,0.0,0.8515760220579682,48.0,0.0,,,6679.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,478.8,2.2098605760068364,0.0,0.6931189399700239,33.0,0.0,,,4788.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,572.1,2.7816808339817847,0.0,0.6150796171945528,39.0,0.0,,,5721.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,542.5,2.4209527758073257,0.0,0.7475502800844867,46.0,0.0,,,5425.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,354.20000000000005,2.7644026784232025,0.0,0.6698842967317925,22.0,0.0,,,3542.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,567.4,3.4406046382647917,0.0,0.700796319667154,26.0,0.0,,,5674.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,664.4000000000001,3.540257554230671,0.0,0.6430239532146221,31.0,0.0,,,6644.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,478.1,2.421938965652357,0.0,0.6799607509983706,19.0,0.0,,,4781.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,25,necessity,0.0,600.3000000000001,3.47973074923037,0.0,0.7580583921799074,47.0,0.0,,,6003.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,26,necessity,0.0,633.0,2.8458911726608527,0.0,0.7089765614308386,46.0,0.0,,,6330.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,27,necessity,0.0,546.2,2.0810761951058856,0.0,0.6934497248556456,42.0,0.0,,,5462.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,28,necessity,0.0,467.6,3.371531373672518,0.0,0.836805752973542,43.0,0.0,,,4676.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,29,necessity,0.0,507.5,1.7839905374731044,0.0,0.6488142930207664,44.0,0.0,,,5075.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,30,necessity,0.0,594.3000000000001,2.0528963278249313,0.0,0.7748248277013658,32.0,0.0,,,5943.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,31,necessity,0.0,645.6,2.72886853129038,0.0,0.6011826870216468,22.0,0.0,,,6456.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,32,necessity,0.0,600.3000000000001,2.911226930735837,0.0,0.8277313505255617,19.0,0.0,,,6003.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,33,necessity,0.0,604.2,1.7489939708248232,0.0,0.7631106726997825,26.0,0.0,,,6042.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,34,necessity,0.0,440.20000000000005,3.4592092533036265,0.0,0.8645089312059342,29.0,0.0,,,4402.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,35,necessity,0.0,632.1,2.1600188443206974,0.0,0.8479386232084699,44.0,0.0,,,6321.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,36,necessity,0.0,592.2,3.380975184218535,0.0,0.8233507767414079,46.0,0.0,,,5922.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,37,luxury,0.0,69.0,133.53238576124355,0.0,0.8021236419861066,39.0,0.0,,,690.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,38,luxury,0.0,47.400000000000006,89.46719694385206,0.0,0.6730605997674762,35.0,0.0,,,474.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,39,luxury,0.0,42.5,219.8636587832615,0.0,0.5235442481499245,58.0,0.0,,,425.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,40,luxury,0.0,47.6,229.08018114025313,0.0,0.7168061745690721,43.0,0.0,,,476.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,41,luxury,0.0,43.7,91.0320192718721,0.0,0.77952869262977,49.0,0.0,,,437.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,42,luxury,0.0,56.5,198.55295143905147,0.0,0.6314302415631218,20.0,0.0,,,565.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,43,luxury,0.0,51.1,213.3894619199058,0.0,0.7534787652415571,20.0,0.0,,,511.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,44,luxury,0.0,59.6,96.08533901221999,0.0,0.8572561547369693,18.0,0.0,,,596.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,45,luxury,0.0,46.1,121.47759793022152,0.0,0.7838150839190803,23.0,0.0,,,461.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
1,46,luxury,0.0,31.8,157.8666608307575,0.0,0.6699040101812038,13.0,0.0,,,318.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,0,
