,Reserves,Yearly Public Spending,Unemployment Rate,GDP,Tax Revenue,Inflation Rate,Interest Rate
0,5439372030600.0,109843007650.0,8.4,0.0,0.0,39.05,42.5
1,5329529022950.0,120827308415.00002,100.0,0.0,0.0,39.05,42.5
2,5208708096552.957,132910039256.50003,97.98590130916415,297343429.90581745,6382017.956868875,39.05,42.5
3,5075812989020.614,146201043182.15005,95.9718026183283,36866294.45935987,14931724.157713734,39.05,42.5
4,4929632236746.032,160821147500.36508,94.89761664988251,84497189.65793122,20290907.56835298,39.05,42.5
5,4768831040917.814,176903262250.4016,94.36052366565961,108419396.98943755,19951672.147324223,39.05,42.5
6,4591947363459.9375,194593588475.4418,94.29338704263176,108715953.64855757,19584792.524259772,39.05,42.5
7,4397375231293.7476,214052947322.986,94.29338704263176,97621751.1103342,21456309.25181997,39.05,42.5
8,4183342996606.3926,235458242055.2846,94.05840886203424,112363576.73605675,20712635.63069707,39.05,42.5
9,3947906376809.263,259004066260.81308,93.78986236992279,96723511.3248861,21622258.155302484,39.05,42.5
10,3688924389309.8613,284904472886.8944,93.68915743538099,106007715.9736292,22078761.410890765,39.05,42.5
11,3404042087323.095,313394920175.58386,93.48774756629741,105030747.89209308,22170900.12854031,39.05,42.5
12,3090669105316.577,344734412193.1423,93.38704263175562,123308958.61690998,21938169.065807607,39.05,42.5
13,2745956854259.6616,379207853412.45654,93.5884525008392,103346656.45950505,22161136.22653016,39.05,42.5
14,2366770586042.707,417128638753.7022,93.55488418932526,120337712.81703752,21585195.501828108,39.05,42.5
15,1949663528664.4595,458841502629.07245,93.35347432024169,106398922.17173867,21581375.45472604,39.05,42.5
16,1490841642710.2957,504725652891.97974,93.48774756629741,111046049.82453927,19616674.90877252,39.05,42.5
17,986136262036.0376,555198218181.1777,93.75629405840886,95114380.00766435,20272217.721701268,39.05,42.5
18,430960034054.1294,610718039999.2955,93.25276938569989,105500771.69553764,21990199.26950266,39.05,42.5
19,-179734869474.02985,488574431999.43646,93.11849613964418,103989672.49692145,23136471.136277676,39.05,42.5
20,-668285063609.3096,390859545599.5492,92.74924471299094,117227915.31250699,24237864.15667026,39.05,42.5
21,-1059120527636.3175,312687636479.63934,92.84994964753272,116395157.2864825,24081572.54126273,39.05,42.5
22,-1371785380204.0117,250150109183.7115,93.05135951661632,126099028.07277022,22783911.94511065,39.05,42.5
23,-1621913097167.897,200120087346.9692,93.25276938569989,108204016.92434557,22392219.826132566,39.05,42.5
24,-1822010996467.6704,160096069877.57538,93.11849613964418,139756017.9994387,22188047.19582399,39.05,42.5
25,-1982084472982.3528,128076855902.0603,93.11849613964418,126842791.22729173,22593362.89301954,39.05,42.5
26,-2110136735999.035,102461484721.64825,92.61497146693522,132818353.156318,24592885.37811604,39.05,42.5
27,-2212573193391.425,81969187777.3186,92.68210808996308,127783898.4414048,25027329.25858882,39.05,42.5
28,-2294519169942.7275,65575350221.85489,92.64853977844915,129201305.78587213,23211226.01580099,39.05,42.5
29,-2360069198780.5923,52460280177.48392,92.44712990936556,113055924.24044812,25321383.990039453,39.05,42.5
30,-2412504923815.1187,41968224141.98714,92.41356159785163,132025504.93328422,24555142.957739342,39.05,42.5
31,-2454448630167.6904,33574579313.58971,92.48069822087949,120356505.96571732,24517789.415769484,39.05,42.5
32,-2487999723538.0273,26859663450.87177,92.54783484390735,125759627.52924658,23485943.252992526,39.05,42.5
33,-2514835197781.889,21487730760.69742,92.58140315542128,116400802.06382771,24189207.009637214,39.05,42.5
34,-2536298074973.9688,17190184608.557934,92.48069822087949,143735551.3578128,24853568.617730092,39.05,42.5
35,-2553463973487.1577,13752147686.846348,92.61497146693522,122387882.08674887,24286095.368973803,39.05,42.5
36,-2567190081304.3037,11001718149.47708,92.27928835179591,149417779.8114616,26039869.700069,39.05,42.5
37,-2578164764180.336,8801374519.581663,92.07787848271232,126305879.79394059,27035273.44495934,39.05,42.5
38,-2586938976545.0405,7041099615.665331,92.11144679422625,143014080.26886111,27162154.87719655,39.05,42.5
39,-2593951189522.1914,5632879692.532265,91.8429003021148,132016017.15145831,28886638.514653046,39.05,42.5
40,-2599555630950.499,4506303754.025812,91.742195367573,156046108.50666854,28438264.224537194,39.05,42.5
41,-2604034115269.2847,3605043003.2206497,91.87646861362873,137644432.25155625,27819435.240131598,39.05,42.5
42,-2607608787796.689,2884034402.57652,91.70862705605907,159969047.5257862,30370475.816351503,39.05,42.5
43,-2610462999322.23,2307227522.061216,91.64149043303121,150867634.90048972,29822877.035498705,39.05,42.5
44,-2612740397885.62,1845782017.6489727,91.5072171869755,166955892.81442824,29828958.67088298,39.05,42.5
45,-2614554616470.865,1476625614.1191783,91.27223900637797,155910004.51394612,31563432.40394757,39.05,42.5
46,-2615999260061.324,1181300491.2953427,91.00369251426653,177383398.41666222,31982023.659926288,39.05,42.5
47,-2617150401833.766,945040393.0362742,91.27223900637797,163741205.0783654,30158718.853612415,39.05,42.5
48,-2618066069136.287,756032314.4290195,91.47364887546156,160454902.69376907,29373090.515037324,39.05,42.5
49,-2618792162644.299,604825851.5432156,91.33937562940584,152236702.49767342,29938806.417514473,39.05,42.5
50,-2619366363288.979,483860681.2345725,91.0708291372944,183032883.82945904,30625206.86326869,39.05,42.5
51,-2619820068580.7466,387088544.987658,90.9701242027526,160099558.7122818,30155389.466632806,39.05,42.5
52,-2620177916056.787,309670835.99012643,91.20510238335012,181745804.3193932,29241068.94714229,39.05,42.5
