Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
2,62,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
2,68,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
2,74,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
2,78,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
2,82,,,,,,,,,,,,,,,,high,5.0,,,,36218.23830592481,69.52614356099419,369720.55555854883,,,,0,
2,88,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
2,94,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
2,96,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
2,99,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
2,105,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
2,109,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
2,111,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
2,113,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
2,117,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
2,120,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
2,123,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
2,128,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
2,132,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
