Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,740.9000000000001,2.871687584421665,0.0,0.7932193721966014,51.0,0.0,,,7409.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,503.0,2.211424403283787,0.0,0.9433519619151242,120.0,0.0,,,5030.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,721.4000000000001,2.0506998197764514,0.0,0.7377310733607786,63.0,0.0,,,7214.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,562.8000000000001,3.9006229903638947,0.0,0.7447493321182742,46.0,0.0,,,5628.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,598.3000000000001,3.7514134619790886,0.0,0.8793888609410052,93.0,0.0,,,5983.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,757.1,3.1677052087140027,0.0,0.8947611141393693,70.0,0.0,,,7571.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,795.6,2.0460701471792486,0.0,0.8446388248284391,103.0,0.0,,,7956.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,777.0,3.462539933150535,0.0,0.9381770304887352,103.0,0.0,,,7770.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,680.6,3.3106463456595048,0.0,0.7313973365210782,55.0,0.0,,,6806.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,671.3000000000001,3.442217039467298,0.0,0.9867720812553079,72.0,0.0,,,6713.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,489.90000000000003,2.3993354471994204,0.0,0.723035136756761,35.0,0.0,,,4899.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,899.7,2.830677776537465,0.0,0.7492176271572963,79.0,0.0,,,8997.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,576.5,3.379507611603105,0.0,0.8570029326488283,59.0,0.0,,,5765.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,404.20000000000005,2.179167980429351,0.0,0.7799334439900111,90.0,0.0,,,4042.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,658.0,2.8729145238902265,0.0,0.9595228380891526,97.0,0.0,,,6580.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,774.3000000000001,3.240947129351833,0.0,0.929916764325016,104.0,0.0,,,7743.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,825.2,3.7305653182728036,0.0,0.8424318331778027,52.0,0.0,,,8252.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,714.1,3.1534818408238334,0.0,0.7627808439643199,76.0,0.0,,,7141.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,567.1,2.362892804341332,0.0,0.911336943446772,105.0,0.0,,,5671.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,882.5,3.4825150710033563,0.0,0.7282036157312436,88.0,0.0,,,8825.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,721.0,3.356702472367122,0.0,0.7917770541225663,59.0,0.0,,,7210.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,429.3,2.791815457115461,0.0,0.8064614048996184,36.0,0.0,,,4293.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,789.7,2.6315678061944405,0.0,0.8546355265263159,120.0,0.0,,,7897.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,25,necessity,0.0,702.8000000000001,3.1865618882115285,0.0,0.7549251023924609,111.0,0.0,,,7028.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,26,necessity,0.0,626.3000000000001,3.0606138457900696,0.0,0.7227461858619841,108.0,0.0,,,6263.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,27,necessity,0.0,391.3,2.126806430583494,0.0,0.6887900314344576,46.0,0.0,,,3913.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,28,necessity,0.0,342.0,2.2506807456063047,0.0,0.7163843218511389,15.0,0.0,,,3420.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,29,necessity,0.0,494.20000000000005,3.1714165454601795,0.0,0.6424297193986291,43.0,0.0,,,4942.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,30,necessity,0.0,623.5,2.5191140395771825,0.0,0.8790384257463966,31.0,0.0,,,6235.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,31,necessity,0.0,463.1,3.6036903938558855,0.0,0.6624049749235424,15.0,0.0,,,4631.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,32,necessity,0.0,573.2,1.8104924167579284,0.0,0.7888369427663289,44.0,0.0,,,5732.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,33,necessity,0.0,518.4,3.1153361181857147,0.0,0.6834143556389763,48.0,0.0,,,5184.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,34,necessity,0.0,359.1,1.6833323726631342,0.0,0.7995680449407936,40.0,0.0,,,3591.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,35,necessity,0.0,502.3,3.73689185789596,0.0,0.7695846120985752,27.0,0.0,,,5023.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,36,necessity,0.0,645.8000000000001,1.6822953537501293,0.0,0.8488131450931549,35.0,0.0,,,6458.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,37,necessity,0.0,373.8,2.6218966814271143,0.0,0.8427896058915454,21.0,0.0,,,3738.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,38,necessity,0.0,384.1,3.1614943049956894,0.0,0.6130620595446593,25.0,0.0,,,3841.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
