Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,764.4000000000001,3.062359217472753,0.0,0.7721900268513537,37.0,0.0,,,7644.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,876.3000000000001,2.3795552930428157,0.0,0.9449067822383496,92.0,0.0,,,8763.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,849.7,2.9426895362425904,0.0,0.8822661471611856,56.0,0.0,,,8497.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,476.20000000000005,3.2923266231236723,0.0,0.7370500980558428,75.0,0.0,,,4762.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,533.8000000000001,3.8566708192114594,0.0,0.7994189343422465,91.0,0.0,,,5338.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,499.6,3.241928715716826,0.0,0.9324354430216126,31.0,0.0,,,4996.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,591.5,3.2072849511484347,0.0,0.7533849917419111,46.0,0.0,,,5915.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,791.1,2.112334386242556,0.0,0.8740798950580686,50.0,0.0,,,7911.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,419.6,2.9584154401621015,0.0,0.8855473147933585,52.0,0.0,,,4196.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,414.0,2.2300334808451736,0.0,0.8442432158611378,113.0,0.0,,,4140.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,403.40000000000003,2.795838271858913,0.0,0.8237406306058377,100.0,0.0,,,4034.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,534.1,2.9068234537114104,0.0,0.7303599964845062,39.0,0.0,,,5341.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,449.40000000000003,2.096926967599622,0.0,0.8747991883532277,47.0,0.0,,,4494.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,619.9000000000001,3.183675939774506,0.0,0.7574777763111881,67.0,0.0,,,6199.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,743.4000000000001,2.8987554862006046,0.0,0.9034630575727676,102.0,0.0,,,7434.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,897.7,2.1990465397228887,0.0,0.8976988561635055,32.0,0.0,,,8977.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,739.7,2.6079301034818325,0.0,0.9483618783823392,102.0,0.0,,,7397.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,778.2,3.4997849199458004,0.0,0.7316006500859348,86.0,0.0,,,7782.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,687.4000000000001,2.1566248655189333,0.0,0.992575680815679,85.0,0.0,,,6874.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,762.1,3.089646641520411,0.0,0.8335601444698834,53.0,0.0,,,7621.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,807.1,2.3918801896842434,0.0,0.9902549702033159,85.0,0.0,,,8071.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,669.5,2.607612377376947,0.0,0.8915769234347777,92.0,0.0,,,6695.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,740.0,2.53207010250214,0.0,0.875403100257447,32.0,0.0,,,7400.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
