Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,UnmetDemand,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,1226.6000000000001,8.37129116312473,0.0,0.7173729049209621,66.0,0.0,,,12266.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,1634.8000000000002,8.840212085762417,0.0,0.8008254631140808,47.0,0.0,,,16348.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,1715.5,8.416172942996212,0.0,0.8809984925005152,103.0,0.0,,,17155.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,1668.3000000000002,7.7508021637871725,0.0,0.9490262862477001,101.0,0.0,,,16683.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,1210.3,10.348016189057061,0.0,0.8100801094068059,43.0,0.0,,,12103.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,1657.5,9.20633256473337,0.0,0.7988282753619167,99.0,0.0,,,16575.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,1394.5,5.43358194492357,0.0,0.7553436887781538,59.0,0.0,,,13945.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,1239.1000000000001,10.437238593169013,0.0,0.9706774473905582,71.0,0.0,,,12391.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,1359.0,6.763085451978668,0.0,0.8273161329123311,106.0,0.0,,,13590.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,1219.6000000000001,7.106250347881865,0.0,0.711689600321807,77.0,0.0,,,12196.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,1792.0,8.428333305993025,0.0,0.7767291785406806,38.0,0.0,,,17920.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,1248.0,9.535086042328697,0.0,0.7940553469547871,37.0,0.0,,,12480.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,1758.5,7.313523154105692,0.0,0.9220180907266011,103.0,0.0,,,17585.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,1706.1000000000001,7.117145203685093,0.0,0.8033800583899952,89.0,0.0,,,17061.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,1504.2,10.205144383717832,0.0,0.754673438844142,45.0,0.0,,,15042.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,1473.2,6.3985280209207565,0.0,0.7634065694851034,98.0,0.0,,,14732.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,1226.4,6.74414853368965,0.0,0.7296795478123297,116.0,0.0,,,12264.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,1340.5,5.478111726883982,0.0,0.9381477530220705,120.0,0.0,,,13405.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,1437.0,7.759187489236424,0.0,0.8137912947377602,54.0,0.0,,,14370.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,1626.3000000000002,8.045199953635588,0.0,0.733382936153612,76.0,0.0,,,16263.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,1240.8000000000002,7.361877428489212,0.0,0.8500048690902187,92.0,0.0,,,12408.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,1380.6000000000001,5.878106030290823,0.0,0.7509720940037756,49.0,0.0,,,13806.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,1411.4,6.1487027609793525,0.0,0.8588050878692903,57.0,0.0,,,14114.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,0,
