Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,679.3000000000001,2.442441876315885,0.0,0.8825245999921533,87.0,0.0,,,6793.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,736.0,2.7876144001623318,0.0,0.8599575674378849,83.0,0.0,,,7360.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,782.4000000000001,3.6427731361701206,0.0,0.8040070994341268,104.0,0.0,,,7824.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,460.3,2.0358432980024657,0.0,0.9597680266984101,38.0,0.0,,,4603.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,874.8000000000001,3.6330115365169444,0.0,0.998410324626304,57.0,0.0,,,8748.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,889.0,2.05127127012091,0.0,0.9688520223666661,67.0,0.0,,,8890.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,828.4000000000001,2.282031476271813,0.0,0.8610484396216462,54.0,0.0,,,8284.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,504.6,2.6060693297545083,0.0,0.9268162596867716,33.0,0.0,,,5046.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,777.6,2.0296908786123167,0.0,0.7421776187300834,100.0,0.0,,,7776.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,415.1,2.7389844259448006,0.0,0.7667283670880882,119.0,0.0,,,4151.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
