Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,781.6,2.6456137531772006,0.0,0.7055144103396078,62.0,0.0,,,7816.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,779.8000000000001,3.3997852986969,0.0,0.7444274494136623,114.0,0.0,,,7798.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,497.5,3.400271743491272,0.0,0.7960514519857114,100.0,0.0,,,4975.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,577.4,2.9583414544381146,0.0,0.7668306516937469,103.0,0.0,,,5774.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,404.20000000000005,2.6629357407720606,0.0,0.7328352623790539,68.0,0.0,,,4042.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,810.5,3.182751957476963,0.0,0.9008169133875581,39.0,0.0,,,8105.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,408.90000000000003,2.7437699323702454,0.0,0.9452114485666078,83.0,0.0,,,4089.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,553.8000000000001,3.072032701620759,0.0,0.8738117091319325,104.0,0.0,,,5538.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,615.4000000000001,2.431305652288834,0.0,0.7058490401345897,51.0,0.0,,,6154.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,759.2,2.7936641868479,0.0,0.9955459765920078,57.0,0.0,,,7592.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,872.0,2.0197161058928077,0.0,0.8934567907551388,42.0,0.0,,,8720.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,620.0,2.3553190019416927,0.0,0.8451364289178727,67.0,0.0,,,6200.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,815.5,3.1819807683539425,0.0,0.8350466907075702,62.0,0.0,,,8155.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,731.1,3.0398212226307475,0.0,0.7736914564610271,107.0,0.0,,,7311.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,545.5,2.432284111165822,0.0,0.9018287969395459,114.0,0.0,,,5455.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,695.2,1.963573414899476,0.0,0.7426651723892003,41.0,0.0,,,6952.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,552.9,2.043409421041655,0.0,0.6952165560354441,29.0,0.0,,,5529.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,501.6,3.286574695355397,0.0,0.6561395214299721,27.0,0.0,,,5016.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,535.4,2.5411852812053306,0.0,0.6737427141511696,50.0,0.0,,,5354.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,563.4,2.9401846686839885,0.0,0.8955034970494364,22.0,0.0,,,5634.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,678.9000000000001,2.520295392415677,0.0,0.7951538403874936,30.0,0.0,,,6789.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,620.5,2.0304746282738853,0.0,0.626719904072776,40.0,0.0,,,6205.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,531.8000000000001,2.4664698233986444,0.0,0.7147983350277343,29.0,0.0,,,5318.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,25,necessity,0.0,316.1,3.2952200618402157,0.0,0.7935176434168223,18.0,0.0,,,3161.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
