Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,553.0,10.043149698088488,0.0,0.9337112228500072,84.0,0.0,,,5530.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,652.5,6.030971728437457,0.0,0.9903250386998785,91.0,0.0,,,6525.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,516.7,9.410904691822232,0.0,0.7596464334537001,35.0,0.0,,,5167.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,618.2,7.694296253664332,0.0,0.7358888926865989,58.0,0.0,,,6182.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,514.4,6.642243870022083,0.0,0.7935675938501096,49.0,0.0,,,5144.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,648.6,6.141309531021964,0.0,0.8762868562758467,93.0,0.0,,,6486.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,435.3,7.115328490723881,0.0,0.7754869946572432,116.0,0.0,,,4353.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,662.8000000000001,9.669784704815697,0.0,0.9777408950493004,59.0,0.0,,,6628.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,667.0,8.035790955022913,0.0,0.9405181760466145,46.0,0.0,,,6670.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,771.8000000000001,7.235225831176875,0.0,0.9001408906715136,33.0,0.0,,,7718.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,474.8,10.425675190085968,0.0,0.757020248906445,59.0,0.0,,,4748.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,673.6,9.617230811735048,0.0,0.7240832298503521,95.0,0.0,,,6736.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,847.5,8.265591990528982,0.0,0.8063314371962635,33.0,0.0,,,8475.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,515.3000000000001,7.2921111715193,0.0,0.9401375404630627,90.0,0.0,,,5153.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,525.3000000000001,7.201401859969663,0.0,0.9304725250621728,99.0,0.0,,,5253.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,364.8,8.370244872178775,0.0,0.7420429163031146,41.0,0.0,,,3648.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,576.1,10.031685021025192,0.0,0.6030650546471896,43.0,0.0,,,5761.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,629.8000000000001,12.028705853493639,0.0,0.6198314312091127,32.0,0.0,,,6298.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,484.20000000000005,12.770702779758238,0.0,0.8683156880751141,16.0,0.0,,,4842.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,389.5,12.63880322334408,0.0,0.6884350692952276,50.0,0.0,,,3895.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,409.90000000000003,12.545729758282029,0.0,0.7788787056486096,45.0,0.0,,,4099.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,0,
