Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
1,2,necessity,0.0,889.4000000000001,2.8421133898283735,0.0,0.8854397394533273,90.0,0.0,,,8894.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,3,necessity,0.0,744.3000000000001,3.712100108126739,0.0,0.9909415935618692,81.0,0.0,,,7443.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,4,necessity,0.0,628.4000000000001,2.382811314991729,0.0,0.9977532561450975,117.0,0.0,,,6284.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,5,necessity,0.0,864.0,3.151894326404335,0.0,0.7389150981085301,96.0,0.0,,,8640.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,6,necessity,0.0,577.9,3.0473222009481047,0.0,0.950631423413717,54.0,0.0,,,5779.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,7,necessity,0.0,417.3,3.2992268905265836,0.0,0.9839352522438605,58.0,0.0,,,4173.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,8,necessity,0.0,661.2,2.6078553483170492,0.0,0.9244601731343507,83.0,0.0,,,6612.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,9,necessity,0.0,886.0,2.329271962812045,0.0,0.8500421028604993,39.0,0.0,,,8860.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,10,necessity,0.0,517.2,3.0013345661685054,0.0,0.8973270342738464,77.0,0.0,,,5172.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,11,necessity,0.0,884.3000000000001,2.880825705279036,0.0,0.9345965861107498,44.0,0.0,,,8843.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,12,necessity,0.0,685.9000000000001,3.342780009415413,0.0,0.7559800821806318,37.0,0.0,,,6859.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,13,necessity,0.0,769.1,2.8828554205601957,0.0,0.7348083212772286,72.0,0.0,,,7691.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,14,necessity,0.0,531.9,2.65117237568198,0.0,0.957193798992187,96.0,0.0,,,5319.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,15,necessity,0.0,532.2,3.868465256285198,0.0,0.8712868339861706,33.0,0.0,,,5322.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,16,necessity,0.0,537.2,2.3840424826808495,0.0,0.9336334979575069,32.0,0.0,,,5372.0,0.0,0.0,0.12,0.0,,,,,,,,,,,,0,
1,17,necessity,0.0,591.4,2.4478037880299244,0.0,0.7574122306022264,25.0,0.0,,,5914.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,18,necessity,0.0,584.4,2.760928855783584,0.0,0.887012201284602,29.0,0.0,,,5844.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,19,necessity,0.0,494.90000000000003,2.927015228139424,0.0,0.716365612926968,20.0,0.0,,,4949.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,20,necessity,0.0,563.8000000000001,3.068222398791692,0.0,0.6953386029940236,38.0,0.0,,,5638.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,21,necessity,0.0,408.5,3.6680371269566794,0.0,0.6378816688116589,40.0,0.0,,,4085.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,22,necessity,0.0,596.8000000000001,2.8889774489612856,0.0,0.7976736890362367,37.0,0.0,,,5968.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,23,necessity,0.0,592.8000000000001,2.89609412636654,0.0,0.8464778500558628,40.0,0.0,,,5928.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,24,necessity,0.0,403.0,3.13727759034491,0.0,0.8171590395363342,47.0,0.0,,,4030.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,25,necessity,0.0,416.70000000000005,2.1600916448747287,0.0,0.8847500058167139,15.0,0.0,,,4167.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
1,26,necessity,0.0,323.20000000000005,2.0857141467873483,0.0,0.6756426217731858,18.0,0.0,,,3232.0,0.0,0.0,0.09,0.0,,,,,,,,,,,,0,
